index;k_hex;k_dec;hash160;wif;y_parity;match
99624;400000000000018527;1180591620717411403047;bce6045fee69a687dcdae8d4a3fe15df24249690;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyrBrMv3vr;impar;NÃO
99625;400000000000018528;1180591620717411403048;d056edecf6734c5e7436f747d7b3bc071da0a3d2;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyrgpFC6Qf;par;NÃO
99626;400000000000018529;1180591620717411403049;6e4de89176cc7f1b1ed09933c0bb2e440d36b115;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkysBgZ1B2E;impar;NÃO
99627;40000000000001852a;1180591620717411403050;634d3e11dda88f52e20c318c9d56acf42d0c4813;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkysgWpvwvP;impar;NÃO
99628;40000000000001852b;1180591620717411403051;03671ed448c625cce356dc365e0bc95218787a5e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkytBUWasjk;par;NÃO
99629;40000000000001852c;1180591620717411403052;c9af2dff9ddd8ec1023668c0d94350dd1f20fce1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkytgJKmy3c;impar;NÃO
99630;40000000000001852d;1180591620717411403053;7bff53b3c54aef23d5b55d7cd0ca6ae3265ab2ed;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyuB8fGsPv;par;NÃO
99631;40000000000001852e;1180591620717411403054;315ad7be611f81ec16d2548ed8512f44fe5d4ccd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyug39yVNu;par;NÃO
99632;40000000000001852f;1180591620717411403055;0674fdd800f845820496dce48055a98c8090faf8;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyvAxc4AuM;impar;NÃO
99633;400000000000018530;1180591620717411403056;32abc237ba4837f016d616ec34a568d8ac4c9d11;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyvfoUW478;par;NÃO
99634;400000000000018531;1180591620717411403057;c66c16c0f65a6feab038c8b379ad4141eb7910af;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkywAmibj5G;impar;NÃO
99635;400000000000018532;1180591620717411403058;46162dccf20f9159bc1c2b474dc7cbb0c35d1665;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkywfdY9Ubf;impar;NÃO
99636;400000000000018533;1180591620717411403059;72959b4f0bc256a07c086980cd54bd1b439394f8;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyxAUJiFwP;impar;NÃO
99637;400000000000018534;1180591620717411403060;67a042f819eab8f5e38d5e4451bc6b0eaf878815;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyxfQcxAKB;impar;NÃO
99638;400000000000018535;1180591620717411403061;5678dce6a03ac1e40ced3b1ff863361f61122781;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyyAGNhPJg;par;NÃO
99639;400000000000018536;1180591620717411403062;edabcf05ffb70abf81ca446a09c956924b45bfa1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyyf8egU9F;par;NÃO
99640;400000000000018537;1180591620717411403063;5489c74bff45766bd9a18e0325fc9dcd4fa80352;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyz9z9uR7k;par;NÃO
99641;400000000000018538;1180591620717411403064;4087833ff0960cbe5e0c85d37793ec629148600d;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkyzevP5MrY;par;NÃO
99642;400000000000018539;1180591620717411403065;e143b9b9857d674585c49023a3be0be027b9c94f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz19kuHuA4;impar;NÃO
99643;40000000000001853a;1180591620717411403066;81d8a04e535e5d46c739d57038e628295bca7f50;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz1edQNUe5;par;NÃO
99644;40000000000001853b;1180591620717411403067;95ac24c3eb1d0a25de01ba5a894de6edacf26e9e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz29bVCnfe;impar;NÃO
99645;40000000000001853c;1180591620717411403068;7d68c21e0bf68a85a69add31b6cb771fc7e6a039;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz2eSWYY3F;par;NÃO
99646;40000000000001853d;1180591620717411403069;b3083c5547f5d9d3d9a8130f80337a47c605c1af;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz39FRHJ9w;impar;NÃO
99647;40000000000001853e;1180591620717411403070;ffb83e262d8183bebf2e3b5adbd1d1ce6e479c9a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz3eA5oj2X;par;NÃO
99648;40000000000001853f;1180591620717411403071;5f5987e561affdffb61f7436bcf35a70583044f5;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz494yzZQT;par;NÃO
99649;400000000000018540;1180591620717411403072;49f70c0ffa9448e93846b811a604fcec70b5158c;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz4dy4z7T8;impar;NÃO
99650;400000000000018541;1180591620717411403073;8a9fb22d7947d605e13d96d9bea08d0c7213157b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz58pcreWN;impar;NÃO
99651;400000000000018542;1180591620717411403074;b99d8d30526a8f474138ed7dac31a1f524a75c48;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz5diJXf4T;impar;NÃO
99652;400000000000018543;1180591620717411403075;0f9af849ccf4d07f1f546bca3cc1e42b84fe5765;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz68aRxBA9;impar;NÃO
99653;400000000000018544;1180591620717411403076;014c9e76d5629e917c7b0a49a65a248990b4758e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz6dTd4XFU;par;NÃO
99654;400000000000018545;1180591620717411403077;1217a911fe366cf9157b1d7b854b9a3c77abd94e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz78PNZxUr;par;NÃO
99655;400000000000018546;1180591620717411403078;79fd8a8253e18a07495c95a4be3ef590788b8b53;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz7dD18ne4;impar;NÃO
99656;400000000000018547;1180591620717411403079;ab8892cee9a0cbf4cba84676a0185d31111e5b34;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz88A7ao7C;par;NÃO
99657;400000000000018548;1180591620717411403080;a5aa9f18793579ae60f8e692d3c9d0b3008ee4e5;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz8d4XoYXL;par;NÃO
99658;400000000000018549;1180591620717411403081;c88dfbf33a9347a22ecd84f440afdca583bef291;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz97tRSHnd;par;NÃO
99659;40000000000001854a;1180591620717411403082;d41a4961b6a7c4a0acd8ad569fd8032c020d6696;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkz9cowLCf3;par;NÃO
99660;40000000000001854b;1180591620717411403083;bdb3751ce78f7f8f5b41ed567dc54a84c4cd854d;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzA7gHeCKw;impar;NÃO
99661;40000000000001854c;1180591620717411403084;693a7938c851b1c8f9b1e7d9d9cf10c40075215f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzAcZ9WY1t;impar;NÃO
99662;40000000000001854d;1180591620717411403085;3a3284e68761b8903b96f43383804734b0afa99d;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzB7SvLa3k;par;NÃO
99663;40000000000001854e;1180591620717411403086;c52fbc7dad1d25ba0145ade465b3f950e55d46b7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzBcHHRPCS;par;NÃO
99664;40000000000001854f;1180591620717411403087;66220b15d0b3f3ad0cd1cf4bbe67153521351c47;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzC7AXdE2M;par;NÃO
99665;400000000000018550;1180591620717411403088;bd44c8ef31bf9eca797e93209f5dc564a5f21ccd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzCc74ze2C;par;NÃO
99666;400000000000018551;1180591620717411403089;b4b5decb59fd56b8d45594d61ecd32dd0a8466b0;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzD6uRvVwT;impar;NÃO
99667;400000000000018552;1180591620717411403090;9b6e94015be97cfeab73851f6959b2764719255b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzDbtPrrKZ;impar;NÃO
99668;400000000000018553;1180591620717411403091;970e883c2de6b13b23535e227cdf29a8ca20d439;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzE6gkQk9w;par;NÃO
99669;400000000000018554;1180591620717411403092;623315e36097c2d542b79154523921777d6b4728;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzEbZL4GHS;impar;NÃO
99670;400000000000018555;1180591620717411403093;14789cc5596b2c8ced550bd4a0f3b663484ac061;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzF6WKWDAf;impar;NÃO
99671;400000000000018556;1180591620717411403094;5ba06ed3a34b75637f606a52c93c9fc25023841a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzFbNWnoiZ;par;NÃO
99672;400000000000018557;1180591620717411403095;186df28973ab6894ef2267909f9b88256f30f360;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzG6FMrXK6;par;NÃO
99673;400000000000018558;1180591620717411403096;ebc4a5cc694996b8b292d78a4d9f98ff3b36cc83;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzGb8TVJQU;par;NÃO
99674;400000000000018559;1180591620717411403097;358075626125ab2372e4dea8f07f95aa602ec2ae;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzH628yzEK;impar;NÃO
99675;40000000000001855a;1180591620717411403098;32a17a73e64c6c494e50a36c09244c84d946d29f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzHarMLJsX;par;NÃO
99676;40000000000001855b;1180591620717411403099;b2e89a9ba706d7e0faf9048ff5cd1a1330443eb4;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzJ5ky2b6q;impar;NÃO
99677;40000000000001855c;1180591620717411403100;a7b6c317c8dd6ba99bbef02005f08384f739721e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzJafyo7CM;par;NÃO
99678;40000000000001855d;1180591620717411403101;97e2ded1e8329c5677f618ae8b3a15da6f2cf8c2;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzK5ZiC6vr;impar;NÃO
99679;40000000000001855e;1180591620717411403102;91554f1f9e2642bfb8a510bcfeb11eafc1b56eb8;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzKaSTtEqK;impar;NÃO
99680;40000000000001855f;1180591620717411403103;0443f6c924dcec4d02be564cc233c79f3d9324cf;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzL5FfPQcV;par;NÃO
99681;400000000000018560;1180591620717411403104;7a5b5feb7c40e1a4957b9a9a873bc1644cf2fd80;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzLaCSaKvk;par;NÃO
99682;400000000000018561;1180591620717411403105;53b1769c7bebc778bfc58ff7b288a9335e633462;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzM532BrDk;par;NÃO
99683;400000000000018562;1180591620717411403106;95a8c044b20d8357dbfd70629665e62b2615aacd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzMZwrdsWj;impar;NÃO
99684;400000000000018563;1180591620717411403107;ff800195e68321bed08ccf8ac04ad550633185c3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzN4n39h9U;par;NÃO
99685;400000000000018564;1180591620717411403108;da3c8b6f6580861a8876bc310fd84be5c4a53878;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzNZfJYD5w;par;NÃO
99686;400000000000018565;1180591620717411403109;2e96c1656b2bbf134e19986484ba555b88d14253;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzP4eNtogf;par;NÃO
99687;400000000000018566;1180591620717411403110;2aae072718e84f2ef87f24728ee738fb76c05e80;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzPZWuiX31;impar;NÃO
99688;400000000000018567;1180591620717411403111;cea8981334294fb3f8987f15ec9e4f2d6bdf7fcf;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzQ4QuakyH;par;NÃO
99689;400000000000018568;1180591620717411403112;7a7c956b9e433ffbab6b9abfe4b44f04f6066544;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzQZD4zjqR;impar;NÃO
99690;400000000000018569;1180591620717411403113;3cb80124c2f7d4a4aca873347d96b0006b4c7ff5;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzR47y7cfB;par;NÃO
99691;40000000000001856a;1180591620717411403114;f583112303956a1284c74e798e1115a9586da42b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzRZ4bsae6;impar;NÃO
99692;40000000000001856b;1180591620717411403115;794192ccc7e319dea6464e0e8e56dc0e1ffbfd30;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzS3qw5rbE;impar;NÃO
99693;40000000000001856c;1180591620717411403116;0e46cae409a3e5316c2f3221a42fccbd1ac2f690;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzSYiashzj;par;NÃO
99694;40000000000001856d;1180591620717411403117;2313e82f71e3b086819f7c9c37c6d57681e52720;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzT3gx1p42;impar;NÃO
99695;40000000000001856e;1180591620717411403118;5b1de2455bda0879be9ccfde7a8963ef30b25a87;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzTYXwQ4KF;par;NÃO
99696;40000000000001856f;1180591620717411403119;65f36a85147fc2b0a12666f87eb077b1d1200e73;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzU3Nm1UFe;par;NÃO
99697;400000000000018570;1180591620717411403120;09b544fc85d25999024df3997ef39d20226b158f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzUYKRCNpv;par;NÃO
99698;400000000000018571;1180591620717411403121;9f411c0766847dea5eb5dc99dab809ff8557a8a9;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzV3B7zqBN;impar;NÃO
99699;400000000000018572;1180591620717411403122;c0d99f20a56a164574f41498e82dc8a900645fad;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzVY7kSxkW;impar;NÃO
99700;400000000000018573;1180591620717411403123;50ae5c1c2f60a4585b9d7a9d7be4b3aa3c991633;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzW2xLtDv2;par;NÃO
99701;400000000000018574;1180591620717411403124;4a5ce0a795613c5cdc19386ef591809015cd1369;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzWXpohAXr;par;NÃO
99702;400000000000018575;1180591620717411403125;2e2bb3c00fc127449bcecd2c5b7afd8b882ae4a8;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzX2j7sFTD;impar;NÃO
99703;400000000000018576;1180591620717411403126;db9ed7ee2912da88de04592430d809d445be3e52;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzXXYzcTD5;par;NÃO
99704;400000000000018577;1180591620717411403127;001f8cf58466276178b915015c14db0d05a14bdf;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzY2Svrusw;impar;NÃO
99705;400000000000018578;1180591620717411403128;3dd25ecf2fb9fd16e077256176efdd577013332c;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzYXKi8ZsX;impar;NÃO
99706;400000000000018579;1180591620717411403129;1e47fc663569f9290bcd75e1ab468cf146ad5166;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzZ2CN1XG6;impar;NÃO
99707;40000000000001857a;1180591620717411403130;19410aa94ceb6c0d728b35894ed5f1da3ed77a9d;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzZX9fKEzK;impar;NÃO
99708;40000000000001857b;1180591620717411403131;d5dabe47cc82b2855ec8ac65a9719fcc14602e06;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkza1xNhXz7;par;NÃO
99709;40000000000001857c;1180591620717411403132;4b16b48de0c249611e3e67bdf0c10f967f35b912;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzaWt365d6;impar;NÃO
99710;40000000000001857d;1180591620717411403133;00d97c2bff8615cd46e47de00de44a91072f5233;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzb1kbJEyp;impar;NÃO
99711;40000000000001857e;1180591620717411403134;952cd10c4c8e790daac9aeb22819489d95943749;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzbWeFrq64;impar;NÃO
99712;40000000000001857f;1180591620717411403135;84999a18124e3adc1b45431156641b0834f5298e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzc1WiJ1vo;par;NÃO
99713;400000000000018580;1180591620717411403136;28ce09d6cc782e364f2dbda549dbd26ad4174a65;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzcWNNNjKj;par;NÃO
99714;400000000000018581;1180591620717411403137;e25bf4977057a3655cd194aa76696c89bfa83588;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzd1LF5YPw;impar;NÃO
99715;400000000000018582;1180591620717411403138;e1e786d0a7c2d1c22afa85a69a4a4ca6586144ae;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzdW9W43qZ;impar;NÃO
99716;400000000000018583;1180591620717411403139;100653220cd2eab6df53716cfc1addd5631e3707;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkze11Z8Nr2;impar;NÃO
99717;400000000000018584;1180591620717411403140;4ef148b8cd318e06f1e4399656f868ca46fdafcd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzeVuWdJ3y;impar;NÃO
99718;400000000000018585;1180591620717411403141;2de204d296c25e89ede5904f25c8738340018da8;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzezq5ptQH;impar;NÃO
99719;400000000000018586;1180591620717411403142;9fa61812e5d35d9f67945b76f876e2a7966c0dfc;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzfVfPLhvU;impar;NÃO
99720;400000000000018587;1180591620717411403143;d9931cdda280cf3811a24a89dde94b2e25473997;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzfzaFHWE1;impar;NÃO
99721;400000000000018588;1180591620717411403144;1c44ccb08d486169d6b50aa5b0f0dc009157038b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzgVXYUYy1;par;NÃO
99722;400000000000018589;1180591620717411403145;3dfff37ab5feea5a8b890ba595782c2c3a2c20f2;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzgzPSgSQg;impar;NÃO
99723;40000000000001858a;1180591620717411403146;0eb04c9c5fc880e3c13e0929f7fdc2a3219e10c2;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzhVBjgqZz;par;NÃO
99724;40000000000001858b;1180591620717411403147;3c607559d604c2ec2813505b711d74897dd31386;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzhz9npSuc;par;NÃO
99725;40000000000001858c;1180591620717411403148;274f42851e5518d0e74d00ac561ed901b44e393e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkziUzVwngk;impar;NÃO
99726;40000000000001858d;1180591620717411403149;81a643d7058c9c57516130e98cbaee3b2f26f0b1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkziyqrAaXn;impar;NÃO
99727;40000000000001858e;1180591620717411403150;cedb74e9a3e0d28f1c2b916e1c827e92b9a144bd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzjUixFfs7;par;NÃO
99728;40000000000001858f;1180591620717411403151;c7ee8f805a68bde76eaf162403bbc223a2825826;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzjygkCRaw;par;NÃO
99729;400000000000018590;1180591620717411403152;ef056a9c339e385114f37a368289b28089ab2d06;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzkUWCzgYY;impar;NÃO
99730;400000000000018591;1180591620717411403153;61d03f2efb28874bd18e04a1f8d59f8ee55ae6c6;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzkyTpgsbA;impar;NÃO
99731;400000000000018592;1180591620717411403154;2c49bffaba8cf6636287414ade0279cdf7663232;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzmUFYdsHC;impar;NÃO
99732;400000000000018593;1180591620717411403155;d24fade494056fc182b9292d0087fc897c0018ae;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzmyB5d3cw;impar;NÃO
99733;400000000000018594;1180591620717411403156;5620d00c7659a3b02e9f796872efe4c977c07beb;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkznU6LC7vT;par;NÃO
99734;400000000000018595;1180591620717411403157;e694d849290abdba2331b7490a5fe35e4e1d06ef;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkznxx6WveA;impar;NÃO
99735;400000000000018596;1180591620717411403158;3622562f97facb7718d03feb92287981a0365e2e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzoTsfP7Y1;impar;NÃO
99736;400000000000018597;1180591620717411403159;51459c4f8f43202f7958f478b025e85b573c88c4;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzoxmR9pkQ;impar;NÃO
99737;400000000000018598;1180591620717411403160;b52fb8a6442ffd54ecff1e216c5e521933ef10c6;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzpTdGLoGx;impar;NÃO
99738;400000000000018599;1180591620717411403161;ebd06103dc4fbc18539029053b5c88dcc7a26fc9;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzpxSiQiNF;impar;NÃO
99739;40000000000001859a;1180591620717411403162;c7f939c076beb33c1ae1b3b913eb8d23834fe6f6;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzqTJxVZHE;par;NÃO
99740;40000000000001859b;1180591620717411403163;e192ba120fe56fd010bf43e6d53301e1ae0c1a08;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzqxEEMu5P;par;NÃO
99741;40000000000001859c;1180591620717411403164;53bc81e63da49554b9f3beb895907068f839d748;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzrTB2Wp8N;par;NÃO
99742;40000000000001859d;1180591620717411403165;ad628a9ae7a06e13d3e8fd5b4f79be668070e5d6;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzrx32kT3X;impar;NÃO
99743;40000000000001859e;1180591620717411403166;50bad70b23ef6a0c70bd3f2bf822679e4d729240;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzsSsdRrmc;par;NÃO
99744;40000000000001859f;1180591620717411403167;8828c8554d43ff2f9fb8960204cfb54ffca6a0ef;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzswotXnMn;par;NÃO
99745;4000000000000185a0;1180591620717411403168;298c9914a985948be9f5bd4609276717ae8a30a3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkztSdgtwHR;impar;NÃO
99746;4000000000000185a1;1180591620717411403169;ef3adc5139adc5e087262301567e34f0d3094763;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkztwXCZ4Le;impar;NÃO
99747;4000000000000185a2;1180591620717411403170;f6932217119394b7ad4b5a95a440b65c47458e12;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzuSNJsTWe;par;NÃO
99748;4000000000000185a3;1180591620717411403171;0afc6371912d8cd68ca96bcbdf59aaead2ca34f1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzuwL3XpZJ;par;NÃO
99749;4000000000000185a4;1180591620717411403172;60abdb753fa35082cee6b6c834d60566f949cb5d;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzvSAdYfRw;impar;NÃO
99750;4000000000000185a5;1180591620717411403173;ce93eac654e562e540b78541683f5c7a5c6b7116;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzvw6yveGx;par;NÃO
99751;4000000000000185a6;1180591620717411403174;7fde78a8dc1b50009c2f20908bd8c8751731cbea;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzwRzN6nHA;impar;NÃO
99752;4000000000000185a7;1180591620717411403175;dc98a062bd653c5055892c82f6cc1acfa74bbde4;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzwvrsoztw;impar;NÃO
99753;4000000000000185a8;1180591620717411403176;ad51f826a5f81c03b91c438509e97bcd5d9e5215;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzxRfR3gfY;par;NÃO
99754;4000000000000185a9;1180591620717411403177;b44fc8ea5ba621dbaf86acc9599d78725d043e9b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzxvbHj58P;par;NÃO
99755;4000000000000185aa;1180591620717411403178;9d79962360b9453e3c6c0fb29e7ea5dd8c9aa3f1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzyRUmPft8;par;NÃO
99756;4000000000000185ab;1180591620717411403179;8b529e1e531b6044f36c331b5f7846c140c4b0b6;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzyvM5z6pw;impar;NÃO
99757;4000000000000185ac;1180591620717411403180;1521ff3986928f6265b079be29d298fe4b74f094;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzzRHX2QJd;impar;NÃO
99758;4000000000000185ad;1180591620717411403181;5075c8635365d637cdaf1e3b21a057db241af246;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagkzzv7WurL9;par;NÃO
